,T,lambda,gamma,strategy
1148,10,0.25,,coop
1149,10,0.25,,coop
1150,10,0.25,,coop
1151,10,0.25,,coop
1152,10,0.25,,coop
1153,10,0.25,,coop
1154,10,0.25,,coop
1155,10,0.25,,coop
1156,10,0.25,,coop
1157,10,0.25,,coop
1158,10,0.25,,coop
1159,10,0.25,,coop
1160,10,0.25,,coop
1161,10,0.25,,coop
1162,10,0.25,,coop
1163,10,0.25,,coop
1164,10,0.25,,coop
1165,10,0.25,,coop
1166,10,0.25,,coop
1167,10,0.25,,coop
1168,10,0.25,,coop
1169,10,0.25,,coop
1170,10,0.25,,coop
1171,10,0.25,,coop
1172,10,0.25,,coop
1173,10,0.25,,coop
1174,10,0.25,,coop
1175,10,0.25,,coop
1176,10,0.25,,coop
1177,10,0.25,,coop
1178,10,0.25,,coop
1179,10,0.25,,coop
1180,10,0.25,,coop
1181,10,0.25,,coop
1182,10,0.25,,coop
1183,10,0.25,,coop
1184,10,0.25,,coop
1185,10,0.25,,coop
1186,10,0.25,,coop
1187,10,0.25,,coop
1188,10,0.25,,coop
1189,10,0.25,,coop
1190,10,0.25,,coop
1191,10,0.25,,coop
1192,10,0.25,,coop
1193,10,0.25,,coop
1194,10,0.25,,coop
1195,10,0.25,,coop
1196,10,0.25,,coop
1197,10,0.25,,coop
1198,10,0.25,,coop
1199,10,0.25,,coop
1200,10,0.25,,coop
1201,10,0.25,,coop
1202,10,0.25,,coop
1203,10,0.25,,coop
1204,10,0.25,,coop
1205,10,0.25,,coop
1206,10,0.25,,coop
1207,10,0.25,,coop
1208,10,0.25,,coop
1209,10,0.25,,coop
1210,10,0.25,,coop
1211,10,0.25,,defect
1212,10,0.25,,coop
1213,10,0.25,,coop
1214,10,0.25,,coop
1215,10,0.25,,coop
1216,10,0.25,,coop
1217,10,0.25,,coop
1218,10,0.25,,coop
1219,10,0.25,,coop
1220,10,0.25,,coop
1221,10,0.25,,coop
1222,10,0.25,,coop
1223,10,0.25,,coop
1224,10,0.25,,coop
1225,10,0.25,,coop
1226,10,0.25,,coop
1227,10,0.25,,coop
1228,10,0.25,,coop
1229,10,0.25,,coop
1230,10,0.25,,coop
1231,10,0.25,,coop
1232,10,0.25,,coop
1233,10,0.25,,coop
1234,10,0.25,,coop
1235,10,0.25,,coop
1236,10,0.25,,coop
1237,10,0.25,,coop
1238,10,0.25,,coop
1239,10,0.25,,defect
1240,10,0.25,,coop
1241,10,0.25,,coop
1242,10,0.25,,coop
1243,10,0.25,,coop
1244,10,0.25,,coop
1245,10,0.25,,coop
1246,10,0.25,,coop
1247,10,0.25,,coop
1248,10,0.25,,coop
1249,10,0.25,,coop
1250,10,0.25,,coop
1251,10,0.25,,coop
1252,10,0.25,,coop
1253,10,0.25,,coop
1254,10,0.25,,coop
1255,10,0.25,,coop
1256,10,0.25,,coop
1257,10,0.25,,coop
1258,10,0.25,,coop
1259,10,0.25,,defect
1260,10,0.25,,coop
1261,10,0.25,,coop
1262,10,0.25,,coop
1263,10,0.25,,coop
1264,10,0.25,,coop
1265,10,0.25,,coop
1266,10,0.25,,coop
1267,10,0.25,,coop
1268,10,0.25,,coop
1269,10,0.25,,coop
1270,10,0.25,,defect
1271,10,0.25,,coop
1272,10,0.25,,coop
1273,10,0.25,,coop
1274,10,0.25,,coop
1275,10,0.25,,coop
1276,10,0.25,,coop
1277,10,0.25,,coop
1278,10,0.25,,coop
1279,10,0.25,,coop
1280,10,0.25,,coop
1281,10,0.25,,coop
1282,10,0.25,,coop
1283,10,0.25,,coop
1284,10,0.25,,coop
1285,10,0.25,,coop
1286,10,0.25,,coop
1287,10,0.25,,coop
1288,10,0.25,,coop
1289,10,0.25,,coop
1290,10,0.25,,coop
1291,10,0.25,,coop
1292,10,0.25,,coop
1293,10,0.25,,coop
1294,10,0.25,,coop
1295,10,0.25,,coop
1296,10,0.25,,coop
1297,10,0.25,,coop
1298,10,0.25,,coop
1299,10,0.25,,coop
1300,10,0.25,,coop
1301,10,0.25,,coop
1302,10,0.25,,coop
1303,10,0.25,,coop
1304,10,0.25,,coop
1305,10,0.25,,coop
1306,10,0.25,,coop
1307,10,0.25,,coop
1308,10,0.25,,coop
1309,10,0.25,,coop
1310,10,0.25,,coop
1311,10,0.25,,coop
1312,10,0.25,,coop
1313,10,0.25,,coop
1314,10,0.25,,coop
1315,10,0.25,,coop
1316,10,0.25,,coop
1317,10,0.25,,coop
1318,10,0.25,,coop
1319,10,0.25,,coop
1320,10,0.25,,coop
1321,10,0.25,,coop
1322,10,0.25,,coop
1323,10,0.25,,coop
1324,10,0.25,,coop
1325,10,0.25,,coop
1326,10,0.25,,coop
1327,10,0.25,,coop
1328,10,0.25,,coop
1329,10,0.25,,coop
1330,10,0.25,,coop
1331,10,0.25,,coop
1332,10,0.25,,coop
1333,10,0.25,,coop
1334,10,0.25,,coop
1335,10,0.25,,coop
1336,10,0.25,,coop
1337,10,0.25,,coop
1338,10,0.25,,coop
1339,10,0.25,,coop
1340,10,0.25,,coop
1341,10,0.25,,coop
1342,10,0.25,,coop
1343,10,0.25,,coop
1344,10,0.25,,coop
1345,10,0.25,,coop
1346,10,0.25,,coop
1347,10,0.25,,coop
1348,10,0.25,,coop
1349,10,0.25,,coop
1350,10,0.25,,coop
1351,10,0.25,,coop
1352,10,0.25,,coop
1353,10,0.25,,coop
1354,10,0.25,,coop
1355,10,0.25,,coop
1356,10,0.25,,defect
1357,10,0.25,,coop
1358,10,0.25,,coop
1359,10,0.25,,coop
1360,10,0.25,,coop
1361,10,0.25,,coop
1362,10,0.25,,coop
1363,10,0.25,,coop
1364,10,0.25,,coop
1365,10,0.25,,defect
1366,10,0.25,,coop
1367,10,0.25,,coop
1368,10,0.25,,coop
1369,10,0.25,,coop
1370,10,0.25,,coop
1371,10,0.25,,coop
1372,10,0.25,,coop
1373,10,0.25,,coop
1374,10,0.25,,coop
1375,10,0.25,,coop
1376,10,0.25,,coop
1377,10,0.25,,coop
1378,10,0.25,,coop
1379,10,0.25,,coop
1380,10,0.25,,coop
1381,10,0.25,,coop
1382,10,0.25,,coop
1383,10,0.25,,coop
1384,10,0.25,,coop
1385,10,0.25,,coop
1386,10,0.25,,coop
1387,10,0.25,,coop
1388,10,0.25,,coop
1389,10,0.25,,coop
1390,10,0.25,,coop
1391,10,0.25,,coop
1392,10,0.25,,coop
1393,10,0.25,,coop
1394,10,0.25,,coop
1395,10,0.25,,coop
1396,10,0.25,,coop
1397,10,0.25,,coop
1398,10,0.25,,coop
1399,10,0.25,,coop
1400,10,0.25,,coop
1401,10,0.25,,coop
1402,10,0.25,,coop
1403,10,0.25,,coop
1404,10,0.25,,coop
1405,10,0.25,,coop
1406,10,0.25,,coop
1407,10,0.25,,coop
1408,10,0.25,,coop
1409,10,0.25,,coop
1410,10,0.25,,coop
1411,10,0.25,,coop
1412,10,0.25,,coop
1413,10,0.25,,coop
1414,10,0.25,,coop
1415,10,0.25,,coop
1416,10,0.25,,coop
1417,10,0.25,,coop
1418,10,0.25,,coop
1419,10,0.25,,coop
1420,10,0.25,,coop
1421,10,0.25,,coop
1422,10,0.25,,coop
1423,10,0.25,,coop
1424,10,0.25,,coop
1425,10,0.25,,coop
1426,10,0.25,,defect
1427,10,0.25,,coop
1428,10,0.25,,coop
1429,10,0.25,,coop
1430,10,0.25,,coop
1431,10,0.25,,coop
1432,10,0.25,,coop
1433,10,0.25,,coop
1434,10,0.25,,coop
1435,10,0.25,,coop
1436,10,0.25,,coop
1437,10,0.25,,coop
1438,10,0.25,,coop
1439,10,0.25,,coop
1440,10,0.25,,coop
1441,10,0.25,,coop
1442,10,0.25,,coop
1443,10,0.25,,coop
1444,10,0.25,,coop
1445,10,0.25,,coop
1446,10,0.25,,coop
1447,10,0.25,,coop
1448,10,0.25,,coop
1449,10,0.25,,coop
1450,10,0.25,,coop
1451,10,0.25,,coop
1452,10,0.25,,coop
1453,10,0.25,,coop
1454,10,0.25,,coop
1455,10,0.25,,coop
1456,10,0.25,,coop
1457,10,0.25,,coop
1458,10,0.25,,coop
1459,10,0.25,,coop
1460,10,0.25,,coop
1461,10,0.25,,coop
1462,10,0.25,,coop
1463,10,0.25,,coop
1464,10,0.25,,coop
1465,10,0.25,,coop
1466,10,0.25,,coop
1467,10,0.25,,coop
1468,10,0.25,,coop
1469,10,0.25,,coop
1470,10,0.25,,coop
1471,10,0.25,,coop
1472,10,0.25,,defect
1473,10,0.25,,coop
1474,10,0.25,,coop
1475,10,0.25,,coop
1476,10,0.25,,coop
1477,10,0.25,,coop
1478,10,0.25,,coop
1479,10,0.25,,coop
1480,10,0.25,,coop
1481,10,0.25,,coop
1482,10,0.25,,coop
1483,10,0.25,,coop
1484,10,0.25,,coop
1485,10,0.25,,coop
1486,10,0.25,,coop
1487,10,0.25,,coop
1488,10,0.25,,coop
1489,10,0.25,,coop
1490,10,0.25,,coop
1491,10,0.25,,coop
1492,10,0.25,,coop
1493,10,0.25,,defect
1494,10,0.25,,coop
1495,10,0.25,,coop
1496,10,0.25,,coop
1497,10,0.25,,coop
1498,10,0.25,,coop
1499,10,0.25,,coop
1500,10,0.25,,coop
1501,10,0.25,,coop
1502,10,0.25,,coop
1503,10,0.25,,coop
1504,10,0.25,,coop
1505,10,0.25,,coop
1506,10,0.25,,coop
1507,10,0.25,,coop
1508,10,0.25,,coop
1509,10,0.25,,coop
1510,10,0.25,,defect
1511,10,0.25,,coop
1512,10,0.25,,coop
1513,10,0.25,,coop
1514,10,0.25,,coop
1515,10,0.25,,coop
1516,10,0.25,,coop
1517,10,0.25,,coop
1518,10,0.25,,coop
1519,10,0.25,,coop
1520,10,0.25,,coop
1521,10,0.25,,coop
1522,10,0.25,,coop
1523,10,0.25,,coop
1524,10,0.25,,coop
1525,10,0.25,,coop
1526,10,0.25,,coop
1527,10,0.25,,coop
1528,10,0.25,,coop
1529,10,0.25,,coop
1530,10,0.25,,coop
1531,10,0.25,,coop
1532,10,0.25,,coop
1533,10,0.25,,coop
1534,10,0.25,,coop
1535,10,0.25,,coop
1536,10,0.25,,coop
1537,10,0.25,,coop
1538,10,0.25,,coop
1539,10,0.25,,coop
1540,10,0.25,,coop
1541,10,0.25,,coop
1542,10,0.25,,coop
1543,10,0.25,,coop
1544,10,0.25,,coop
1545,10,0.25,,coop
1546,10,0.25,,coop
1547,10,0.25,,coop
1548,10,0.25,,coop
1549,10,0.25,,coop
1550,10,0.25,,coop
1551,10,0.25,,coop
1552,10,0.25,,coop
1553,10,0.25,,coop
1554,10,0.25,,coop
1555,10,0.25,,coop
1556,10,0.25,,coop
1557,10,0.25,,coop
1558,10,0.25,,coop
1559,10,0.25,,coop
1560,10,0.25,,coop
1561,10,0.25,,coop
1562,10,0.25,,coop
1563,10,0.25,,coop
1564,10,0.25,,coop
1565,10,0.25,,coop
1566,10,0.25,,coop
1567,10,0.25,,coop
1568,10,0.25,,coop
1569,10,0.25,,defect
1570,10,0.25,,coop
1571,10,0.25,,coop
1572,10,0.25,,coop
1573,10,0.25,,coop
1574,10,0.25,,coop
1575,10,0.25,,coop
1576,10,0.25,,coop
1577,10,0.25,,coop
1578,10,0.25,,coop
1579,10,0.25,,coop
1580,10,0.25,,coop
1581,10,0.25,,coop
1582,10,0.25,,coop
1583,10,0.25,,coop
1584,10,0.25,,coop
1585,10,0.25,,coop
1586,10,0.25,,coop
1587,10,0.25,,coop
1588,10,0.25,,coop
1589,10,0.25,,coop
1590,10,0.25,,coop
1591,10,0.25,,coop
1592,10,0.25,,coop
1593,10,0.25,,coop
1594,10,0.25,,coop
1595,10,0.25,,coop
1596,10,0.25,,coop
1597,10,0.25,,coop
1598,10,0.25,,coop
1599,10,0.25,,coop
1600,10,0.25,,coop
1601,10,0.25,,coop
1602,10,0.25,,coop
1603,10,0.25,,coop
1604,10,0.25,,coop
1605,10,0.25,,coop
1606,10,0.25,,coop
1607,10,0.25,,coop
1608,10,0.25,,coop
1609,10,0.25,,coop
1610,10,0.25,,coop
1611,10,0.25,,coop
1612,10,0.25,,coop
1613,10,0.25,,coop
1614,10,0.25,,coop
1615,10,0.25,,defect
1616,10,0.25,,coop
1617,10,0.25,,coop
1618,10,0.25,,coop
1619,10,0.25,,coop
1620,10,0.25,,coop
1621,10,0.25,,coop
1622,10,0.25,,coop
1623,10,0.25,,coop
1624,10,0.25,,coop
1625,10,0.25,,coop
1626,10,0.25,,coop
1627,10,0.25,,coop
1628,10,0.25,,coop
1629,10,0.25,,coop
1630,10,0.25,,coop
1631,10,0.25,,coop
1632,10,0.25,,coop
1633,10,0.25,,coop
1634,10,0.25,,coop
1635,10,0.25,,coop
1636,10,0.25,,coop
1637,10,0.25,,defect
1638,10,0.25,,coop
1639,10,0.25,,coop
1640,10,0.25,,coop
1641,10,0.25,,coop
1642,10,0.25,,coop
1643,10,0.25,,coop
1644,10,0.25,,coop
1645,10,0.25,,coop
1646,10,0.25,,coop
1647,10,0.25,,coop
1648,10,0.25,,coop
1649,10,0.25,,coop
1650,10,0.25,,coop
1651,10,0.25,,coop
1652,10,0.25,,coop
1653,10,0.25,,coop
1654,10,0.25,,coop
1655,10,0.25,,coop
1656,10,0.25,,coop
1657,10,0.25,,coop
1658,10,0.25,,coop
1659,10,0.25,,coop
1660,10,0.25,,coop
1661,10,0.25,,coop
1662,10,0.25,,coop
1663,10,0.25,,coop
1664,10,0.25,,coop
1665,10,0.25,,coop
1666,10,0.25,,coop
1667,10,0.25,,coop
1668,10,0.25,,coop
1669,10,0.25,,coop
1670,10,0.25,,coop
1671,10,0.25,,coop
1672,10,0.25,,coop
1673,10,0.25,,coop
1674,10,0.25,,coop
1675,10,0.25,,coop
1676,10,0.25,,coop
1677,10,0.25,,coop
1678,10,0.25,,coop
1679,10,0.25,,coop
1680,10,0.25,,coop
1681,10,0.25,,coop
1682,10,0.25,,coop
1683,10,0.25,,coop
1684,10,0.25,,coop
1685,10,0.25,,coop
1686,10,0.25,,coop
1687,10,0.25,,coop
1688,10,0.25,,coop
1689,10,0.25,,coop
1690,10,0.25,,coop
1691,10,0.25,,coop
1692,10,0.25,,coop
1693,10,0.25,,coop
1694,10,0.25,,coop
1695,10,0.25,,coop
1696,10,0.25,,coop
1697,10,0.25,,coop
1698,10,0.25,,coop
1699,10,0.25,,coop
1700,10,0.25,,coop
1701,10,0.25,,coop
1702,10,0.25,,coop
1703,10,0.25,,coop
1704,10,0.25,,coop
1705,10,0.25,,coop
1706,10,0.25,,coop
1707,10,0.25,,coop
1708,10,0.25,,coop
1709,10,0.25,,coop
1710,10,0.25,,coop
1711,10,0.25,,coop
1712,10,0.25,,coop
1713,10,0.25,,coop
1714,10,0.25,,coop
1715,10,0.25,,coop
1716,10,0.25,,coop
1717,10,0.25,,coop
1718,10,0.25,,coop
1719,10,0.25,,coop
1720,10,0.25,,coop
1721,10,0.25,,coop
1722,10,0.25,,coop
1723,10,0.25,,coop
1724,10,0.25,,coop
1725,10,0.25,,coop
1726,10,0.25,,coop
1727,10,0.25,,coop
1728,10,0.25,,coop
1729,10,0.25,,coop
1730,10,0.25,,coop
1731,10,0.25,,coop
1732,10,0.25,,coop
1733,10,0.25,,coop
1734,10,0.25,,coop
1735,10,0.25,,coop
1736,10,0.25,,coop
1737,10,0.25,,coop
1738,10,0.25,,coop
1739,10,0.25,,coop
1740,10,0.25,,coop
1741,10,0.25,,coop
1742,10,0.25,,coop
1743,10,0.25,,coop
1744,10,0.25,,coop
1745,10,0.25,,coop
1746,10,0.25,,coop
1747,10,0.25,,coop
1748,10,0.25,,coop
1749,10,0.25,,coop
1750,10,0.25,,coop
1751,10,0.25,,coop
1752,10,0.25,,coop
1753,10,0.25,,coop
1754,10,0.25,,coop
1755,10,0.25,,coop
1756,10,0.25,,coop
1757,10,0.25,,coop
1758,10,0.25,,coop
1759,10,0.25,,coop
1760,10,0.25,,coop
1761,10,0.25,,coop
1762,10,0.25,,coop
1763,10,0.25,,coop
1764,10,0.25,,coop
1765,10,0.25,,coop
1766,10,0.25,,coop
1767,10,0.25,,coop
1768,10,0.25,,coop
1769,10,0.25,,coop
1770,10,0.25,,coop
1771,10,0.25,,coop
1772,10,0.25,,coop
1773,10,0.25,,coop
1774,10,0.25,,coop
1775,10,0.25,,coop
1776,10,0.25,,coop
1777,10,0.25,,coop
1778,10,0.25,,coop
1779,10,0.25,,coop
1780,10,0.25,,coop
1781,10,0.25,,coop
1782,10,0.25,,coop
1783,10,0.25,,coop
1784,10,0.25,,coop
1785,10,0.25,,coop
1786,10,0.25,,coop
1787,10,0.25,,coop
1788,10,0.25,,coop
1789,10,0.25,,coop
1790,10,0.25,,coop
1791,10,0.25,,defect
1792,10,0.25,,coop
1793,10,0.25,,coop
1794,10,0.25,,coop
1795,10,0.25,,coop
1796,10,0.25,,coop
1797,10,0.25,,coop
1798,10,0.25,,coop
1799,10,0.25,,coop
1800,10,0.25,,coop
1801,10,0.25,,coop
1802,10,0.25,,coop
1803,10,0.25,,coop
1804,10,0.25,,coop
1805,10,0.25,,coop
1806,10,0.25,,coop
1807,10,0.25,,coop
1808,10,0.25,,coop
1809,10,0.25,,coop
1810,10,0.25,,coop
1811,10,0.25,,coop
1812,10,0.25,,coop
1813,10,0.25,,coop
1814,10,0.25,,coop
1815,10,0.25,,coop
1816,10,0.25,,coop
1817,10,0.25,,coop
1818,10,0.25,,coop
1819,10,0.25,,coop
1820,10,0.25,,coop
1821,10,0.25,,coop
1822,10,0.25,,coop
1823,10,0.25,,coop
1824,10,0.25,,coop
1825,10,0.25,,coop
1826,10,0.25,,coop
1827,10,0.25,,coop
1828,10,0.25,,coop
1829,10,0.25,,coop
1830,10,0.25,,coop
1831,10,0.25,,coop
1832,10,0.25,,coop
1833,10,0.25,,coop
1834,10,0.25,,coop
1835,10,0.25,,coop
1836,10,0.25,,coop
1837,10,0.25,,coop
1838,10,0.25,,coop
1839,10,0.25,,coop
1840,10,0.25,,coop
1841,10,0.25,,coop
1842,10,0.25,,coop
1843,10,0.25,,coop
1844,10,0.25,,coop
1845,10,0.25,,coop
1846,10,0.25,,coop
1847,10,0.25,,coop
1848,10,0.25,,coop
1849,10,0.25,,coop
1850,10,0.25,,coop
1851,10,0.25,,coop
1852,10,0.25,,coop
1853,10,0.25,,coop
1854,10,0.25,,coop
1855,10,0.25,,coop
1856,10,0.25,,coop
1857,10,0.25,,coop
1858,10,0.25,,coop
1859,10,0.25,,coop
1860,10,0.25,,coop
1861,10,0.25,,coop
1862,10,0.25,,coop
1863,10,0.25,,coop
1864,10,0.25,,coop
1865,10,0.25,,coop
1866,10,0.25,,coop
1867,10,0.25,,coop
1868,10,0.25,,coop
1869,10,0.25,,coop
1870,10,0.25,,coop
1871,10,0.25,,coop
1872,10,0.25,,coop
1873,10,0.25,,coop
1874,10,0.25,,coop
1875,10,0.25,,coop
1876,10,0.25,,coop
1877,10,0.25,,coop
1878,10,0.25,,coop
1879,10,0.25,,coop
1880,10,0.25,,coop
1881,10,0.25,,coop
1882,10,0.25,,coop
1883,10,0.25,,coop
1884,10,0.25,,coop
1885,10,0.25,,coop
1886,10,0.25,,coop
1887,10,0.25,,coop
1888,10,0.25,,coop
1889,10,0.25,,coop
1890,10,0.25,,coop
1891,10,0.25,,coop
1892,10,0.25,,coop
1893,10,0.25,,coop
1894,10,0.25,,coop
1895,10,0.25,,coop
1896,10,0.25,,coop
1897,10,0.25,,coop
1898,10,0.25,,coop
1899,10,0.25,,coop
1900,10,0.25,,coop
1901,10,0.25,,coop
1902,10,0.25,,coop
1903,10,0.25,,coop
1904,10,0.25,,coop
1905,10,0.25,,coop
1906,10,0.25,,coop
1907,10,0.25,,coop
1908,10,0.25,,coop
1909,10,0.25,,coop
1910,10,0.25,,coop
1911,10,0.25,,coop
1912,10,0.25,,coop
1913,10,0.25,,coop
1914,10,0.25,,coop
1915,10,0.25,,coop
1916,10,0.25,,coop
1917,10,0.25,,coop
1918,10,0.25,,coop
1919,10,0.25,,coop
1920,10,0.25,,coop
1921,10,0.25,,coop
1922,10,0.25,,coop
1923,10,0.25,,coop
1924,10,0.25,,coop
1925,10,0.25,,coop
1926,10,0.25,,coop
1927,10,0.25,,coop
1928,10,0.25,,coop
1929,10,0.25,,coop
1930,10,0.25,,coop
1931,10,0.25,,coop
1932,10,0.25,,coop
1933,10,0.25,,coop
1934,10,0.25,,coop
1935,10,0.25,,coop
1936,10,0.25,,coop
1937,10,0.25,,coop
1938,10,0.25,,coop
1939,10,0.25,,coop
1940,10,0.25,,coop
1941,10,0.25,,coop
1942,10,0.25,,coop
1943,10,0.25,,coop
1944,10,0.25,,coop
1945,10,0.25,,coop
1946,10,0.25,,coop
1947,10,0.25,,coop
1948,10,0.25,,coop
1949,10,0.25,,coop
1950,10,0.25,,coop
1951,10,0.25,,coop
1952,10,0.25,,coop
1953,10,0.25,,coop
1954,10,0.25,,coop
1955,10,0.25,,coop
1956,10,0.25,,coop
1957,10,0.25,,coop
1958,10,0.25,,coop
1959,10,0.25,,coop
1960,10,0.25,,coop
1961,10,0.25,,coop
1962,10,0.25,,coop
1963,10,0.25,,coop
1964,10,0.25,,coop
1965,10,0.25,,coop
1966,10,0.25,,coop
1967,10,0.25,,coop
1968,10,0.25,,coop
1969,10,0.25,,coop
1970,10,0.25,,coop
1971,10,0.25,,coop
1972,10,0.25,,coop
1973,10,0.25,,coop
1974,10,0.25,,coop
1975,10,0.25,,defect
1976,10,0.25,,coop
1977,10,0.25,,coop
1978,10,0.25,,coop
1979,10,0.25,,coop
1980,10,0.25,,coop
1981,10,0.25,,coop
1982,10,0.25,,coop
1983,10,0.25,,coop
1984,10,0.25,,coop
1985,10,0.25,,coop
1986,10,0.25,,coop
1987,10,0.25,,coop
1988,10,0.25,,coop
1989,10,0.25,,coop
1990,10,0.25,,coop
1991,10,0.25,,coop
1992,10,0.25,,coop
1993,10,0.25,,coop
1994,10,0.25,,coop
1995,10,0.25,,coop
1996,10,0.25,,coop
1997,10,0.25,,coop
1998,10,0.25,,coop
1999,10,0.25,,coop
2000,10,0.25,,coop
2001,10,0.25,,coop
2002,10,0.25,,coop
2003,10,0.25,,coop
2004,10,0.25,,coop
2005,10,0.25,,coop
2006,10,0.25,,coop
2007,10,0.25,,coop
2008,10,0.25,,coop
2009,10,0.25,,coop
2010,10,0.25,,coop
2011,10,0.25,,coop
2012,10,0.25,,coop
2013,10,0.25,,coop
2014,10,0.25,,coop
2015,10,0.25,,coop
2016,10,0.25,,coop
2017,10,0.25,,coop
2018,10,0.25,,coop
2019,10,0.25,,coop
2020,10,0.25,,defect
2021,10,0.25,,coop
2022,10,0.25,,coop
2023,10,0.25,,coop
2024,10,0.25,,coop
2025,10,0.25,,coop
2026,10,0.25,,coop
2027,10,0.25,,coop
2028,10,0.25,,defect
2029,10,0.25,,coop
2030,10,0.25,,coop
2031,10,0.25,,coop
2032,10,0.25,,coop
2033,10,0.25,,coop
2034,10,0.25,,coop
2035,10,0.25,,coop
2036,10,0.25,,coop
2037,10,0.25,,coop
2038,10,0.25,,coop
2039,10,0.25,,defect
2040,10,0.25,,coop
2041,10,0.25,,coop
2042,10,0.25,,coop
2043,10,0.25,,coop
2044,10,0.25,,coop
2045,10,0.25,,coop
2046,10,0.25,,coop
2047,10,0.25,,coop
2048,10,0.25,,coop
2049,10,0.25,,coop
2050,10,0.25,,coop
2051,10,0.25,,coop
2052,10,0.25,,coop
2053,10,0.25,,coop
2054,10,0.25,,coop
2055,10,0.25,,coop
2056,10,0.25,,coop
2057,10,0.25,,coop
2058,10,0.25,,coop
2059,10,0.25,,coop
2060,10,0.25,,coop
2061,10,0.25,,coop
2062,10,0.25,,coop
2063,10,0.25,,coop
2064,10,0.25,,coop
2065,10,0.25,,coop
2066,10,0.25,,coop
2067,10,0.25,,coop
2068,10,0.25,,coop
2069,10,0.25,,coop
2070,10,0.25,,coop
2071,10,0.25,,coop
2072,10,0.25,,coop
2073,10,0.25,,coop
2074,10,0.25,,coop
2075,10,0.25,,coop
2076,10,0.25,,coop
2077,10,0.25,,coop
2078,10,0.25,,coop
2079,10,0.25,,coop
2080,10,0.25,,coop
2081,10,0.25,,coop
2082,10,0.25,,coop
2083,10,0.25,,coop
2084,10,0.25,,coop
2085,10,0.25,,coop
2086,10,0.25,,coop
2087,10,0.25,,coop
2088,10,0.25,,coop
2089,10,0.25,,coop
2090,10,0.25,,coop
2091,10,0.25,,coop
2092,10,0.25,,coop
2093,10,0.25,,coop
2094,10,0.25,,coop
2095,10,0.25,,coop
2096,10,0.25,,coop
2097,10,0.25,,coop
2098,10,0.25,,coop
2099,10,0.25,,coop
2100,10,0.25,,coop
2101,10,0.25,,coop
2102,10,0.25,,coop
2103,10,0.25,,coop
2104,10,0.25,,coop
2105,10,0.25,,coop
2106,10,0.25,,coop
2107,10,0.25,,coop
2108,10,0.25,,coop
2109,10,0.25,,coop
2110,10,0.25,,coop
2111,10,0.25,,coop
2112,10,0.25,,coop
2113,10,0.25,,coop
2114,10,0.25,,coop
2115,10,0.25,,coop
2116,10,0.25,,coop
2117,10,0.25,,coop
2118,10,0.25,,coop
2119,10,0.25,,coop
2120,10,0.25,,coop
2121,10,0.25,,coop
2122,10,0.25,,coop
2123,10,0.25,,coop
2124,10,0.25,,coop
2125,10,0.25,,coop
2126,10,0.25,,coop
2127,10,0.25,,coop
2128,10,0.25,,coop
2129,10,0.25,,coop
2130,10,0.25,,coop
2131,10,0.25,,coop
2132,10,0.25,,coop
2133,10,0.25,,coop
2134,10,0.25,,coop
2135,10,0.25,,coop
2136,10,0.25,,coop
2137,10,0.25,,coop
2138,10,0.25,,coop
2139,10,0.25,,coop
2140,10,0.25,,coop
2141,10,0.25,,coop
2142,10,0.25,,coop
2143,10,0.25,,coop
2144,10,0.25,,coop
2145,10,0.25,,coop
2146,10,0.25,,coop
2147,10,0.25,,coop
2148,10,0.25,,coop
2149,10,0.25,,coop
2150,10,0.25,,coop
2151,10,0.25,,coop
2152,10,0.25,,coop
2153,10,0.25,,coop
2154,10,0.25,,coop
2155,10,0.25,,coop
2156,10,0.25,,coop
2157,10,0.25,,coop
2158,10,0.25,,coop
2159,10,0.25,,coop
2160,10,0.25,,coop
2161,10,0.25,,coop
2162,10,0.25,,coop
2163,10,0.25,,coop
2164,10,0.25,,coop
2165,10,0.25,,coop
2166,10,0.25,,coop
2167,10,0.25,,coop
2168,10,0.25,,coop
2169,10,0.25,,coop
2170,10,0.25,,coop
2171,10,0.25,,coop
2172,10,0.25,,coop
2173,10,0.25,,coop
2174,10,0.25,,coop
2175,10,0.25,,coop
2176,10,0.25,,coop
2177,10,0.25,,coop
2178,10,0.25,,coop
2179,10,0.25,,coop
2180,10,0.25,,coop
2181,10,0.25,,coop
2182,10,0.25,,coop
2183,10,0.25,,coop
2184,10,0.25,,coop
2185,10,0.25,,coop
2186,10,0.25,,coop
2187,10,0.25,,coop
2188,10,0.25,,coop
2189,10,0.25,,coop
2190,10,0.25,,defect
2191,10,0.25,,coop
2192,10,0.25,,coop
2193,10,0.25,,coop
2194,10,0.25,,coop
2195,10,0.25,,coop
2196,10,0.25,,defect
2197,10,0.25,,coop
2198,10,0.25,,coop
2199,10,0.25,,coop
2200,10,0.25,,coop
2201,10,0.25,,coop
2202,10,0.25,,coop
2203,10,0.25,,coop
2204,10,0.25,,coop
2205,10,0.25,,coop
2206,10,0.25,,coop
2207,10,0.25,,coop
2208,10,0.25,,coop
2209,10,0.25,,coop
2210,10,0.25,,coop
2211,10,0.25,,coop
2212,10,0.25,,coop
2213,10,0.25,,coop
2214,10,0.25,,coop
2215,10,0.25,,coop
2216,10,0.25,,coop
2217,10,0.25,,defect
2218,10,0.25,,coop
2219,10,0.25,,coop
2220,10,0.25,,coop
2221,10,0.25,,coop
2222,10,0.25,,coop
